utr_id	avg_expr	fc	orf_gc	orf_len	utr5_gc	utr5_len	utr3_gc	utr3_len	utr8	utr7m8	utr7A1	utr6	utro6	utr6A1
FBgn0032013	6.300	-0.856	0.493	1362	0.321	112	0.350	183	0	0	0	0	0	0
FBgn0032014	4.824	0.660	0.516	981	0.404	99	0.329	76	0	1	0	0	0	0
FBgn0032015	6.184	0.145	0.521	993	0.374	123	0.364	129	0	0	0	0	0	0
FBgn0032018	7.361	0.042	0.496	4464	0.429	170	0.257	338	0	0	0	0	0	0
FBgn0032020	5.017	0.669	0.537	369	0.333	81	0.349	438	0	0	0	0	0	0
FBgn0032021	10.537	-0.258	0.565	444	0.465	396	0.352	1141	0	0	0	0	1	0
FBgn0032022	9.951	0.258	0.564	447	0.332	184	0.330	218	0	0	0	0	0	0
FBgn0032025	8.267	0.626	0.580	810	0.286	185	0.347	242	0	0	0	0	0	0
FBgn0032026	7.829	0.095	0.506	4068	0.381	452	0.264	250	0	0	0	0	0	0
FBgn0032029	7.372	0.760	0.530	1023	0.488	858	0.287	122	0	0	0	0	0	0
FBgn0032030	6.321	0.227	0.535	954	0.364	66	0.246	69	0	0	0	0	0	0
FBgn0032032	6.392	0.490	0.488	768	0.367	49	0.277	195	0	0	0	0	1	0
FBgn0032036	9.299	-0.033	0.531	1515	0.439	246	0.338	669	0	0	0	0	0	0
FBgn0032042	7.920	-0.031	0.551	1329	0.534	305	0.361	1140	0	0	0	0	0	0
FBgn0032048	8.438	-0.165	0.588	354	0.437	142	0.313	799	0	0	0	0	0	0
FBgn0032050	4.777	0.043	0.528	2046	0.327	98	0.274	124	0	0	0	0	0	0
FBgn0032052	4.722	-0.078	0.493	1281	0.474	57	0.364	140	0	0	0	0	0	0
FBgn0032053	6.459	0.266	0.554	525	0.352	88	0.267	15	0	0	0	0	0	0
FBgn0032059	7.929	0.526	0.544	456	0.480	152	0.356	525	0	0	0	1	0	0
FBgn0032075	6.266	0.727	0.566	927	0.410	161	0.331	142	0	0	0	0	0	0
FBgn0032078	7.386	-0.534	0.553	1167	0.427	581	0.336	479	0	0	0	0	0	0
FBgn0032079	4.819	0.203	0.454	1665	0.378	74	0.290	541	0	0	0	0	0	0
FBgn0032100	6.399	0.075	0.520	702	0.558	113	0.238	206	0	0	0	0	0	0
FBgn0032101	6.685	-0.211	0.518	657	0.400	130	0.324	179	0	0	0	0	0	0
FBgn0032123	8.740	-0.191	0.529	3594	0.417	535	0.349	1391	0	0	0	0	0	1
FBgn0032129	8.157	0.165	0.619	3165	0.468	778	0.411	565	0	0	0	1	0	0
FBgn0032130	7.389	-0.062	0.547	1308	0.444	1176	0.343	607	0	0	0	0	0	0
FBgn0032135	8.852	-0.290	0.520	1461	0.498	494	0.335	161	0	0	0	0	0	0
FBgn0032136	9.776	-0.254	0.485	13002	0.540	215	0.319	113	0	0	0	0	0	0
FBgn0032138	9.565	-0.278	0.551	1884	0.373	134	0.340	106	0	0	0	0	0	0
FBgn0032139	7.771	0.700	0.511	630	0.500	64	0.361	277	0	0	0	0	0	0
FBgn0032140	7.800	0.197	0.616	333	0.554	65	0.446	287	0	0	0	0	0	0
FBgn0032147	4.361	0.403	0.570	1326	0.464	401	0.387	328	1	0	0	0	0	0
FBgn0032149	4.965	0.378	0.525	915	0.438	73	0.357	14	0	0	0	0	0	0
FBgn0032151	6.083	-0.218	0.492	1572	0.438	1241	0.412	136	0	0	0	0	0	0
FBgn0032156	10.547	0.102	0.545	1533	0.411	1266	0.408	331	0	0	0	0	0	0
FBgn0032157	4.923	-0.090	0.500	2535	0.424	132	0.345	409	0	0	0	0	0	0
FBgn0032160	6.949	0.833	0.539	846	0.406	96	0.218	55	0	0	0	0	0	0
FBgn0032162	4.933	0.535	0.544	864	0.417	108	0.333	39	0	0	0	0	0	0
FBgn0032167	5.875	-0.050	0.525	2070	0.548	409	0.326	144	0	0	0	0	0	0
FBgn0032170	8.665	0.396	0.567	1581	0.374	457	0.344	448	0	0	0	0	0	1
FBgn0032171	4.438	0.123	0.582	705	0.192	26	0.247	77	0	0	0	0	0	0
FBgn0032172	6.775	0.418	0.557	1827	0.526	363	0.381	554	0	0	0	0	0	0
FBgn0032189	4.924	0.154	0.517	594	0.342	234	0.302	431	0	0	0	0	0	0
FBgn0032191	9.587	0.273	0.592	1473	0.508	120	0.351	612	0	0	0	0	1	0
FBgn0032193	7.783	-0.214	0.438	552	0.308	78	0.218	142	0	0	0	0	0	0
FBgn0032194	4.566	-0.030	0.494	2085	0.423	137	0.250	24	0	0	0	0	0	0
FBgn0032195	4.483	-0.238	0.507	1296	0.324	408	0.167	6	0	0	0	0	0	0
FBgn0032196	8.751	-0.013	0.428	726	0.347	297	0.181	105	0	0	0	0	0	0
FBgn0032197	7.405	0.085	0.384	1872	0.357	415	0.178	101	0	0	0	0	0	0
FBgn0032198	9.944	-0.094	0.501	771	0.394	66	0.330	91	0	0	0	0	0	0
FBgn0032200	9.045	-0.049	0.433	471	0.329	76	0.284	222	0	0	0	0	0	0
FBgn0032202	9.618	0.069	0.485	357	0.277	83	0.208	72	0	0	0	0	0	0
FBgn0032204	6.165	0.260	0.500	1317	0.299	107	0.270	322	0	0	0	0	0	0
FBgn0032205	6.957	-0.427	0.439	741	0.393	89	0.290	31	0	0	0	0	0	0
FBgn0032208	9.248	0.071	0.500	8184	0.285	193	0.222	54	0	0	0	0	0	0
FBgn0032210	7.146	0.164	0.428	1920	0.265	117	0.157	51	0	0	0	0	0	0
FBgn0032213	10.168	-0.351	0.522	1221	0.345	87	0.312	93	0	0	0	0	0	0
FBgn0032214	7.646	0.022	0.512	789	0.350	123	0.270	74	0	0	0	0	0	0
FBgn0032216	8.225	0.228	0.504	1428	0.329	85	0.221	68	0	0	0	0	0	0
FBgn0032217	8.637	0.059	0.445	1686	0.262	122	0.287	272	0	0	0	0	0	0
FBgn0032218	8.087	-0.303	0.447	2061	0.371	245	0.207	92	0	0	0	0	0	0
FBgn0032221	8.489	-0.156	0.410	1851	0.431	65	0.238	147	0	0	0	0	0	0
FBgn0032222	8.024	-0.187	0.542	1176	0.252	139	0.304	158	0	0	0	0	0	0
FBgn0032223	8.119	0.456	0.439	2529	0.286	161	0.424	33	0	0	0	0	0	0
FBgn0032224	7.694	-0.430	0.445	1113	0.400	165	0.335	182	0	0	0	0	0	0
FBgn0032229	7.574	1.025	0.550	762	0.358	120	0.297	91	0	0	0	0	0	0
FBgn0032230	6.893	0.467	0.503	807	0.338	213	0.245	261	0	0	0	0	1	0
FBgn0032231	4.900	0.108	0.521	864	0.375	184	0.261	207	0	0	0	0	0	0
FBgn0032233	9.734	-0.046	0.495	1158	0.424	481	0.320	735	0	0	0	0	0	0
FBgn0032236	7.996	0.017	0.490	657	0.329	82	0.300	50	0	0	0	0	0	0
FBgn0032242	5.861	-0.057	0.489	2271	0.303	33	0.300	100	0	0	0	0	0	0
FBgn0032243	7.464	0.071	0.458	3147	0.383	133	0.279	566	0	0	0	0	0	0
FBgn0032246	8.059	0.421	0.526	1227	0.376	186	0.414	210	0	0	0	0	0	0
FBgn0032248	5.368	0.567	0.505	600	0.451	204	0.403	139	0	1	0	0	0	0
FBgn0032249	9.076	0.608	0.533	2109	0.401	319	0.291	468	0	0	0	0	0	1
FBgn0032250	6.110	1.195	0.475	960	0.286	91	0.265	147	0	0	0	0	0	0
FBgn0032253	5.104	-0.685	0.456	2853	0.420	362	0.242	33	0	0	0	0	0	0
FBgn0032256	4.872	-0.261	0.448	1644	0.364	313	0.286	56	0	0	0	0	0	0
FBgn0032258	6.237	0.468	0.506	2331	0.392	125	0.367	210	0	0	0	0	0	0
FBgn0032259	6.704	-0.152	0.559	687	0.317	265	0.417	753	0	0	0	0	0	0
FBgn0032261	5.991	0.547	0.587	612	0.398	113	0.260	50	0	0	0	0	0	0
FBgn0032264	7.000	0.195	0.501	1347	0.408	218	0.222	153	0	0	0	0	0	0
FBgn0032266	7.762	-0.913	0.474	1221	0.289	651	0.257	272	0	0	0	0	0	0
FBgn0032282	8.791	2.074	0.573	534	0.405	37	0.222	72	0	0	0	0	0	0
FBgn0032283	5.077	0.246	0.646	486	0.529	119	0.310	71	0	0	0	0	0	0
FBgn0032285	12.742	-0.294	0.643	1029	0.558	43	0.359	92	0	0	0	0	0	0
FBgn0032286	6.353	-1.252	0.542	2661	0.316	19	0.258	155	0	0	0	0	0	0
FBgn0032287	7.567	0.607	0.548	1218	0.615	13	0.435	23	0	0	0	0	0	0
FBgn0032292	7.783	-0.383	0.578	744	0.382	89	0.336	131	0	0	0	0	0	0
FBgn0032293	5.380	-0.102	0.627	405	0.412	165	0.388	85	0	0	0	0	0	0
FBgn0032295	7.632	0.228	0.610	2211	0.522	435	0.373	664	0	0	0	0	0	0
FBgn0032297	9.761	0.663	0.555	375	0.452	1201	0.330	373	0	0	0	0	0	0
FBgn0032298	4.482	0.083	0.561	1263	0.429	219	0.208	53	0	0	0	0	0	0
FBgn0032305	9.483	-0.121	0.512	2625	0.391	302	0.353	1456	0	0	0	0	0	0
FBgn0032321	4.615	0.249	0.532	1056	0.234	111	0.227	66	0	0	0	0	0	0
FBgn0032322	7.590	3.047	0.526	723	0.411	112	0.385	109	0	0	0	0	0	0
FBgn0032336	10.631	-0.172	0.531	369	0.441	263	0.291	570	0	0	0	0	1	0
FBgn0032338	6.487	0.901	0.513	2118	0.481	376	0.395	261	0	0	0	0	1	0
FBgn0032340	5.814	-0.217	0.514	4065	0.474	329	0.307	335	0	0	0	0	0	0
FBgn0032341	8.156	0.103	0.578	2724	0.553	432	0.326	1664	0	1	0	0	0	0
FBgn0032343	5.067	0.548	0.538	1911	0.518	112	0.368	285	0	0	0	0	0	1
FBgn0032346	4.446	0.013	0.548	615	0.330	97	0.289	228	0	0	0	0	0	0
FBgn0032348	7.257	-0.089	0.555	4239	0.383	128	0.351	516	0	0	0	0	0	0
FBgn0032350	9.999	-0.394	0.591	999	0.433	120	0.267	165	0	0	0	0	0	0
FBgn0032354	5.027	0.091	0.568	759	0.380	200	0.328	241	0	0	0	0	0	0
FBgn0032358	8.232	0.683	0.512	867	0.405	74	0.344	250	0	0	0	0	0	0
FBgn0032361	5.119	0.255	0.565	1713	0.318	66	0.247	97	0	0	0	0	0	0
FBgn0032363	6.872	-0.115	0.540	5751	0.482	481	0.373	526	0	0	0	0	0	0
FBgn0032378	7.747	-0.078	0.595	1221	0.528	307	0.419	620	0	0	0	0	0	0
FBgn0032382	10.273	0.103	0.535	1695	0.476	105	0.441	127	0	0	0	0	0	0
FBgn0032387	5.210	-0.496	0.477	2220	0.415	41	0.205	39	0	0	0	0	0	0
FBgn0032388	7.816	0.246	0.525	2913	0.383	94	0.317	180	0	0	0	0	1	0
FBgn0032391	7.307	0.554	0.526	1389	0.283	46	0.309	97	0	0	0	0	0	0
FBgn0032393	8.934	0.343	0.570	1389	0.380	71	0.342	73	0	0	0	0	0	0
FBgn0032394	8.592	0.316	0.568	738	0.504	115	0.433	180	0	0	0	0	0	0
FBgn0032397	5.162	-0.078	0.554	1770	0.506	180	0.351	268	0	0	0	0	0	0
FBgn0032398	8.612	-0.201	0.506	1578	0.315	108	0.276	196	0	0	0	0	0	0
FBgn0032400	12.170	0.114	0.533	210	0.406	143	0.362	423	0	0	0	0	0	0
FBgn0032402	8.332	1.332	0.549	1449	0.438	678	0.340	359	0	0	0	0	0	0
FBgn0032404	7.226	0.556	0.537	774	0.311	74	0.398	88	0	0	0	0	0	0
FBgn0032405	4.571	-0.521	0.531	957	0.444	279	0.274	84	0	0	0	0	0	0
FBgn0032407	7.385	0.062	0.586	879	0.453	479	0.387	238	0	0	0	0	0	0
FBgn0032408	4.356	0.242	0.534	1185	0.418	91	0.317	60	0	0	0	0	0	0
FBgn0032409	5.609	0.003	0.514	2175	0.292	113	0.356	298	0	0	0	0	0	0
FBgn0032414	6.104	-0.609	0.509	4065	0.449	827	0.311	267	0	0	0	0	0	0
FBgn0032420	7.015	0.158	0.555	465	0.268	112	0.304	494	0	0	0	0	0	0
FBgn0032421	6.960	0.108	0.575	456	0.393	89	0.344	488	0	0	0	0	0	0
FBgn0032422	10.737	-0.544	0.586	432	0.392	288	0.307	114	0	0	0	0	0	0
FBgn0032429	8.397	-0.071	0.525	261	0.415	142	0.405	326	0	0	0	0	0	0
FBgn0032444	7.751	0.127	0.572	1602	0.375	112	0.356	202	0	0	0	0	0	0
FBgn0032445	5.475	0.555	0.530	636	0.289	90	0.250	48	0	0	0	0	0	0
FBgn0032447	6.572	-0.510	0.541	1734	0.361	83	0.219	96	0	0	0	0	0	0
FBgn0032451	6.602	1.634	0.539	1182	0.507	67	0.387	212	0	0	0	0	0	0
FBgn0032453	8.938	0.648	0.540	774	0.318	110	0.338	136	0	0	0	0	0	0
FBgn0032454	5.616	-0.000	0.544	2853	0.406	323	0.364	461	0	0	0	0	0	0
FBgn0032455	7.222	-0.147	0.475	3285	0.410	122	0.352	91	0	0	0	0	0	0
FBgn0032456	10.432	-0.480	0.536	4650	0.511	272	0.334	635	0	0	0	0	0	0
FBgn0032465	6.410	0.068	0.566	795	0.266	94	0.412	318	0	0	0	0	0	0
FBgn0032467	6.818	0.299	0.543	3654	0.428	766	0.374	227	0	0	0	0	0	0
FBgn0032472	12.157	0.138	0.464	321	0.395	38	0.157	51	0	0	0	0	0	0
FBgn0032474	8.756	-0.179	0.538	1323	0.296	125	0.335	188	0	0	0	0	0	0
FBgn0032475	7.622	-0.292	0.542	3732	0.441	311	0.357	803	0	0	0	0	0	0
FBgn0032476	5.918	0.261	0.541	1563	0.347	101	0.303	165	0	0	0	0	0	0
FBgn0032477	7.463	-0.059	0.528	1230	0.485	231	0.312	96	0	0	0	0	0	0
FBgn0032479	10.144	0.239	0.536	3774	0.387	186	0.313	470	0	0	0	0	0	0
FBgn0032480	6.059	0.443	0.547	2406	0.504	669	0.343	1010	0	0	0	0	0	0
FBgn0032481	6.043	0.147	0.537	5133	0.393	295	0.326	454	0	0	0	0	0	1
FBgn0032482	10.573	0.097	0.514	1182	0.446	428	0.345	600	0	0	0	0	0	0
FBgn0032484	7.564	-0.689	0.449	1950	0.423	381	0.335	322	0	0	0	0	0	0
FBgn0032485	8.656	0.165	0.557	1884	0.415	431	0.343	869	0	0	0	0	0	0
FBgn0032488	6.100	0.067	0.540	1368	0.324	142	0.308	211	0	0	0	0	0	0
FBgn0032494	12.205	-0.361	0.491	753	0.370	208	0.278	72	0	0	0	0	0	0
FBgn0032495	4.467	-0.113	0.528	930	0.400	418	0.310	226	0	0	0	0	0	0
FBgn0032499	4.499	-0.351	0.547	2091	0.417	163	0.327	266	0	0	0	0	0	0
FBgn0032506	4.474	0.325	0.550	2523	0.353	624	0.330	1044	0	0	0	0	0	0
FBgn0032507	5.466	2.587	0.538	1068	0.598	82	0.220	41	0	0	0	0	0	0
FBgn0032509	8.752	0.403	0.533	651	0.321	84	0.333	102	0	0	0	0	0	0
FBgn0032511	10.454	0.142	0.600	435	0.379	87	0.296	81	0	0	0	0	0	0
FBgn0032512	5.231	-0.185	0.532	2088	0.479	121	0.221	77	0	0	0	0	0	0
FBgn0032513	8.742	0.865	0.547	1278	0.492	327	0.375	325	0	0	0	0	0	0
FBgn0032514	4.568	-0.059	0.517	1533	0.381	181	0.279	258	0	0	0	0	0	0
FBgn0032515	9.626	-0.035	0.574	1398	0.306	180	0.378	439	0	0	0	0	0	0
FBgn0032516	5.276	0.167	0.516	858	0.384	99	0.287	87	0	0	0	0	0	0
FBgn0032518	12.043	-0.031	0.626	468	0.375	32	0.376	290	0	0	0	0	0	0
FBgn0032521	5.148	0.177	0.525	2478	0.375	152	0.313	319	0	0	0	0	0	0
FBgn0032524	7.034	-0.587	0.516	1116	0.407	91	0.328	128	0	0	0	0	0	0
FBgn0032536	5.353	1.070	0.516	2535	0.378	283	0.307	163	0	0	0	0	0	0
FBgn0032586	8.398	0.382	0.533	1527	0.446	372	0.341	217	0	0	0	0	0	0
FBgn0032587	9.846	0.052	0.588	2106	0.442	412	0.432	1016	0	0	0	0	0	0
FBgn0032595	6.715	0.219	0.552	357	0.316	79	0.398	93	0	0	0	0	0	0
FBgn0032596	8.262	0.495	0.528	606	0.370	100	0.279	68	0	0	0	0	0	0
FBgn0032600	6.121	-0.049	0.608	1869	0.368	125	0.351	4097	0	0	0	0	1	0
FBgn0032601	4.635	0.183	0.532	1362	0.429	259	0.317	218	0	0	0	0	0	0
FBgn0032603	7.954	0.328	0.480	1326	0.426	204	0.281	121	0	0	0	0	0	0
FBgn0032613	4.409	-0.111	0.462	1959	0.300	40	0.185	124	0	0	0	0	0	0
FBgn0032629	5.090	-0.346	0.549	1152	0.398	437	0.408	120	0	0	0	0	0	0
FBgn0032633	8.036	0.011	0.514	3408	0.471	333	0.331	686	0	0	0	0	0	0
FBgn0032634	6.573	0.024	0.489	354	0.363	102	0.283	60	0	0	0	0	0	0
FBgn0032635	6.400	0.058	0.560	1215	0.443	140	0.296	328	0	0	0	0	0	0
FBgn0032640	8.326	0.102	0.579	996	0.404	277	0.374	190	0	0	0	0	0	0
FBgn0032642	8.491	0.261	0.544	375	0.359	103	0.214	70	0	0	0	0	0	0
FBgn0032643	6.718	-0.293	0.579	1647	0.409	149	0.349	249	0	0	0	0	0	0
FBgn0032644	5.659	0.164	0.529	852	0.429	77	0.344	122	0	0	0	0	0	0
FBgn0032646	7.352	0.059	0.586	957	0.420	438	0.344	131	0	0	0	0	0	0
FBgn0032651	5.135	-0.003	0.567	699	0.353	838	0.346	269	0	0	0	0	0	0
FBgn0032652	10.972	-0.035	0.519	414	0.441	188	0.328	250	0	0	0	0	1	0
FBgn0032656	7.847	-0.072	0.595	1470	0.473	167	0.351	1475	0	0	0	0	0	0
FBgn0032666	8.997	0.456	0.539	1878	0.379	649	0.352	918	0	0	0	0	0	0
FBgn0032670	5.792	-0.115	0.477	864	0.500	34	0.273	55	0	0	0	0	0	0
FBgn0032671	4.736	-0.033	0.498	1278	0.373	664	0.313	99	0	0	0	0	0	0
FBgn0032679	6.318	-0.058	0.524	4239	0.416	101	0.299	117	0	0	0	0	0	0
FBgn0032681	6.207	-0.224	0.530	2241	0.449	544	0.263	255	0	0	0	0	0	0
FBgn0032682	6.776	0.362	0.522	726	0.358	551	0.293	512	0	0	0	0	0	0
FBgn0032683	5.678	0.765	0.465	7146	0.506	803	0.327	327	0	0	0	0	0	0
FBgn0032684	6.083	0.081	0.500	1593	0.395	147	0.299	144	0	0	0	0	0	0
FBgn0032685	4.778	-0.447	0.552	4185	0.390	694	0.455	121	0	0	0	0	0	0
FBgn0032688	5.969	-0.564	0.540	2505	0.427	323	0.218	55	0	0	0	0	0	0
FBgn0032689	9.083	-0.078	0.515	2826	0.398	329	0.342	855	0	0	0	0	1	0
FBgn0032690	6.627	-0.058	0.523	2469	0.304	92	0.347	95	0	0	0	0	0	0
FBgn0032694	8.864	-0.022	0.590	900	0.424	528	0.352	671	0	0	0	0	0	0
FBgn0032699	6.308	-0.692	0.521	2355	0.435	478	0.385	213	0	0	0	0	1	0
FBgn0032700	7.066	-0.032	0.537	1254	0.496	478	0.329	686	0	0	0	0	0	0
FBgn0032701	5.260	0.193	0.522	1695	0.355	121	0.228	57	0	0	0	0	0	0
FBgn0032702	7.309	0.147	0.537	1287	0.458	192	0.351	1021	0	0	0	0	0	0
FBgn0032704	9.038	0.179	0.508	750	0.495	200	0.337	184	0	0	0	0	0	0
FBgn0032713	5.566	0.241	0.558	1560	0.432	139	0.306	350	0	0	0	0	0	0
FBgn0032717	4.536	-0.126	0.516	4221	0.503	286	0.343	788	0	0	0	0	0	0
FBgn0032719	7.638	-0.071	0.545	1122	0.464	896	0.371	606	0	0	0	0	0	0
FBgn0032720	7.724	0.070	0.536	537	0.261	88	0.239	46	0	0	0	0	0	0
FBgn0032721	7.733	-0.230	0.517	2055	0.261	88	0.307	127	0	0	0	0	0	0
FBgn0032723	4.711	-0.478	0.489	5199	0.437	494	0.338	453	0	0	0	0	0	0
FBgn0032724	7.200	1.345	0.498	1758	0.316	114	0.306	49	0	0	0	0	0	0
FBgn0032725	8.159	0.112	0.506	255	0.426	122	0.287	94	0	0	0	0	0	0
FBgn0032726	8.525	-1.122	0.569	996	0.392	390	0.301	133	0	0	0	0	0	0
FBgn0032727	5.008	0.109	0.538	996	0.398	266	0.402	463	0	0	0	0	0	0
FBgn0032728	4.974	-0.156	0.429	2766	0.366	71	0.409	22	0	0	0	0	0	0
FBgn0032729	8.272	0.950	0.544	1368	0.446	410	0.329	167	0	0	0	0	0	0
FBgn0032731	10.343	0.326	0.589	654	0.481	370	0.315	604	0	0	0	0	0	0
FBgn0032732	8.051	-0.134	0.491	330	0.293	82	0.325	80	0	0	0	0	0	0
FBgn0032741	7.439	-0.553	0.602	1524	0.470	347	0.461	317	0	0	0	0	1	0
FBgn0032744	7.197	-0.138	0.512	1110	0.273	245	0.259	85	0	0	0	0	0	0
FBgn0032746	7.522	0.246	0.514	552	0.283	99	0.240	50	0	0	0	0	0	0
FBgn0032748	7.605	0.055	0.584	2433	0.551	773	0.391	890	0	0	0	0	0	0
FBgn0032752	6.478	-0.088	0.537	2841	0.434	730	0.233	30	0	0	0	0	0	0
FBgn0032753	6.463	-0.510	0.599	1158	0.360	125	0.246	61	0	0	0	0	0	0
FBgn0032770	6.547	1.191	0.566	549	0.316	19	0.327	49	0	0	0	0	0	0
FBgn0032773	11.088	0.487	0.575	1734	0.371	70	0.355	121	0	0	0	0	0	0
FBgn0032774	10.419	-0.965	0.560	864	0.457	175	0.383	120	0	0	0	0	0	0
FBgn0032775	6.378	0.062	0.563	2082	0.484	184	0.358	299	0	0	0	0	0	0
FBgn0032781	5.688	-0.026	0.594	1521	0.391	128	0.237	93	0	0	0	0	0	0
FBgn0032782	8.660	0.143	0.619	771	0.470	298	0.402	535	0	0	0	0	0	0
FBgn0032783	10.009	0.570	0.585	975	0.414	186	0.419	296	0	0	0	0	0	0
FBgn0032785	5.639	-0.134	0.497	900	0.360	503	0.254	130	0	0	0	0	0	0
FBgn0032787	5.555	0.297	0.526	1086	0.375	104	0.385	283	0	0	0	0	0	0
FBgn0032790	5.557	0.078	0.509	1056	0.424	33	0.325	126	0	0	0	0	0	0
FBgn0032796	8.798	-0.032	0.561	3960	0.458	518	0.325	764	0	0	0	0	0	0
FBgn0032797	10.411	-0.280	0.586	5034	0.458	443	0.422	206	0	0	0	0	0	0
FBgn0032798	6.021	-0.211	0.583	4086	0.496	387	0.288	212	0	0	0	0	0	0
FBgn0032799	6.719	0.248	0.496	726	0.250	44	0.300	40	0	0	0	0	0	0
FBgn0032800	6.852	-0.452	0.575	2826	0.453	86	0.346	315	0	0	0	0	0	0
FBgn0032801	5.400	0.562	0.518	687	0.383	154	0.469	96	0	0	0	0	0	0
FBgn0032810	8.409	-0.144	0.537	810	0.385	273	0.270	63	0	0	0	0	0	0
FBgn0032812	4.535	0.017	0.646	1422	0.442	104	0.439	164	0	0	0	0	0	0
FBgn0032814	6.308	0.219	0.576	1737	0.405	111	0.322	214	0	0	0	0	0	0
FBgn0032815	5.989	-0.442	0.466	2439	0.458	144	0.370	571	0	0	0	0	0	0
FBgn0032816	6.560	0.080	0.533	471	0.380	92	0.249	233	0	0	0	0	0	0
FBgn0032817	8.156	-0.090	0.530	11346	0.505	384	0.308	403	0	0	0	0	0	0
FBgn0032818	5.251	0.123	0.554	1152	0.524	42	0.317	60	0	0	0	0	0	0
FBgn0032820	9.350	1.154	0.550	1032	0.436	117	0.245	53	0	0	0	0	0	0
FBgn0032833	11.787	-0.043	0.623	549	0.451	91	0.385	117	0	0	0	0	0	0
FBgn0032834	4.932	1.117	0.527	402	0.463	54	0.266	79	0	0	0	0	0	0
FBgn0032835	9.752	0.957	0.562	936	0.500	46	0.396	48	0	0	0	0	0	0
FBgn0032836	11.354	0.352	0.517	756	0.495	95	0.325	212	0	0	0	0	0	0
FBgn0032840	10.305	-0.195	0.582	846	0.373	451	0.302	1150	0	0	0	0	0	0
FBgn0032845	7.989	0.194	0.524	987	0.405	220	0.288	393	0	0	0	0	0	0
FBgn0032846	5.480	0.413	0.521	1419	0.357	112	0.244	41	0	0	0	0	0	0
FBgn0032847	5.945	0.201	0.504	411	0.358	81	0.360	136	0	0	0	0	0	0
FBgn0032849	6.302	0.322	0.550	615	0.404	104	0.214	42	0	0	0	0	0	0
FBgn0032859	7.819	0.037	0.479	906	0.488	537	0.360	531	0	0	0	0	0	0
FBgn0032864	7.455	0.358	0.559	1428	0.419	74	0.326	175	0	0	0	0	0	0
FBgn0032870	8.345	-0.118	0.560	768	0.395	190	0.345	519	0	1	0	0	0	0
FBgn0032871	4.600	-0.181	0.556	399	0.419	62	0.295	173	0	0	0	0	0	0
FBgn0032873	5.545	0.138	0.490	2022	0.369	84	0.236	140	0	0	0	0	1	0
FBgn0032876	7.831	0.205	0.489	2373	0.394	269	0.286	199	0	0	0	0	0	0
FBgn0032879	8.591	0.410	0.526	2025	0.567	30	0.264	239	0	0	0	0	0	0
FBgn0032880	7.783	0.478	0.496	1980	0.496	246	0.383	355	0	0	0	0	0	0
FBgn0032881	6.497	0.427	0.538	1122	0.400	145	0.500	68	0	0	0	0	0	0
FBgn0032882	4.639	0.236	0.538	1728	0.456	136	0.278	97	0	0	0	0	0	0
FBgn0032884	9.367	0.095	0.605	405	0.370	127	0.311	560	0	0	0	0	0	0
FBgn0032886	9.914	-0.059	0.589	543	0.410	339	0.336	318	0	0	0	0	0	0
FBgn0032889	9.245	0.203	0.566	1095	0.563	142	0.450	109	0	0	0	0	0	0
FBgn0032896	6.440	0.483	0.497	741	0		0.341	164	0	0	0	0	0	0
FBgn0032897	10.564	-0.301	0.595	447	0.421	107	0.323	124	0	0	0	0	0	0
FBgn0032899	8.348	0.831	0.556	444	0.397	78	0.419	167	0	0	0	0	0	0
FBgn0032900	4.961	0.845	0.533	597	0.539	280	0.281	417	0	0	0	0	0	0
FBgn0032907	4.492	-0.378	0.487	1167	0.361	61	0.333	129	0	0	0	0	0	0
FBgn0032910	7.211	-0.170	0.545	1200	0.421	717	0.329	535	0	0	0	0	0	0
FBgn0032911	7.768	0.014	0.552	2160	0.431	297	0.347	199	0	0	0	0	0	0
FBgn0032916	6.155	0.271	0.535	1044	0.443	140	0.413	395	0	0	0	0	1	0
FBgn0032919	7.452	-0.061	0.508	1524	0.351	77	0.265	68	0	0	0	0	0	0
FBgn0032922	5.067	0.322	0.499	933	0.312	48	0.329	73	0	0	0	0	0	0
FBgn0032923	6.005	-0.335	0.528	1485	0.410	105	0.310	216	0	0	0	0	0	0
FBgn0032924	7.001	0.246	0.520	1878	0.506	81	0.370	376	0	0	0	0	0	0
FBgn0032935	7.135	0.240	0.563	1416	0.382	275	0.306	373	0	0	0	0	0	0
FBgn0032938	4.360	0.005	0.512	3120	0.416	579	0.270	523	0	0	0	0	1	0
FBgn0032940	8.389	-0.440	0.504	3360	0.458	1263	0.322	211	0	0	0	0	0	0
FBgn0032943	9.959	0.345	0.472	708	0.422	185	0.271	1466	0	0	1	0	0	0
FBgn0032946	12.519	-0.010	0.426	942	0.354	531	0.344	192	0	0	0	0	0	0
FBgn0032949	12.100	-0.014	0.442	957	0.340	106	0.296	520	0	0	0	0	0	0
FBgn0032955	10.041	0.469	0.465	1665	0.353	150	0.259	212	0	0	0	0	1	0
FBgn0032956	9.078	-0.014	0.460	2262	0.458	286	0.318	390	0	0	0	0	0	0
FBgn0032957	6.029	0.264	0.523	3336	0.454	635	0.277	1656	1	0	0	0	0	0
FBgn0032961	7.733	0.290	0.516	1065	0.371	202	0.363	292	0	0	0	0	0	0
FBgn0032974	7.196	-0.372	0.505	2313	0.531	32	0.398	181	0	0	0	0	0	0
