utr_id	avg_expr	fc	orf_gc	orf_len	utr5_gc	utr5_len	utr3_gc	utr3_len	utr8	utr7m8	utr7A1	utr6	utro6	utr6A1
FBgn0033317	0.000	-0.120	0.571	1215	0.372	258	0.364	99	0	0	0	0	0	0
FBgn0033339	0.000	0.121	0.567	3783	0.431	144	0.371	221	0	0	0	0	0	0
FBgn0033340	0.000	-0.004	0.577	234	0.465	101	0.310	42	0	0	0	0	0	0
FBgn0033341	0.000	0.042	0.617	606	0.397	68	0.405	84	0	0	0	0	0	0
FBgn0033342	0.000	-0.095	0.571	1641	0.397	78	0.400	185	0	0	0	0	0	0
FBgn0033348	0.000	-0.294	0.505	1776	0.425	106	0.367	237	0	0	0	0	0	0
FBgn0033349	0.000	-0.378	0.611	1554	0.521	213	0.370	643	0	0	1	0	1	0
FBgn0033350	0.000	0.088	0.562	978	0.352	91	0.371	151	0	0	0	0	0	0
FBgn0033351	0.000	0.321	0.602	972	0.667	6	0.448	58	0	0	0	0	0	0
FBgn0033352	0.000	0.121	0.519	3726	0.466	131	0.376	194	0	0	0	0	0	0
FBgn0033354	0.000	-0.468	0.470	4446	0.444	36	0.122	41	0	0	0	0	0	0
FBgn0033356	0.000	0.148	0.517	1008	0.497	380	0.338	71	0	0	0	0	0	0
FBgn0033357	0.000	0.037	0.497	165	0.359	198	0.430	114	0	0	0	0	0	0
FBgn0033373	0.000	0.137	0.571	1242	0.403	422	0.333	144	0	0	0	0	0	0
FBgn0033375	0.000	-0.161	0.548	1032	0.400	75	0.355	380	0	0	0	0	0	0
FBgn0033376	0.000	0.354	0.490	3702	0.236	55	0.176	34	0	0	0	0	0	0
FBgn0033377	0.000	0.211	0.551	1872	0.466	324	0.421	247	0	0	0	0	0	0
FBgn0033378	0.000	0.203	0.558	498	0.381	97	0.312	96	0	0	0	0	0	0
FBgn0033379	0.000	0.387	0.522	2139	0.400	80	0.277	166	0	0	0	0	0	0
FBgn0033380	0.000	-0.416	0.551	1362	0.473	74	0.433	97	0	0	0	0	0	0
FBgn0033381	0.000	0.140	0.549	681	0.358	229	0.358	151	0	0	0	0	1	0
FBgn0033382	0.000	0.531	0.583	1578	0.466	395	0.357	400	0	0	0	0	0	0
FBgn0033388	0.000	0.172	0.508	1560	0.412	17	0.422	301	0	0	0	0	0	0
FBgn0033391	0.000	-0.507	0.569	969	0.432	667	0.380	305	0	0	0	0	2	0
FBgn0033392	0.000	0.215	0.544	2001	0.470	100	0.319	496	0	0	0	0	0	2
FBgn0033400	0.000	0.270	0.547	978	0.252	127	0.244	90	0	0	0	0	1	0
FBgn0033401	0.000	0.312	0.546	1893	0.429	21	0.307	114	0	0	0	0	0	0
FBgn0033402	0.000	0.124	0.577	1614	0.487	928	0.398	216	0	0	0	1	1	0
FBgn0033413	0.000	-0.005	0.551	711	0.521	374	0.372	465	0	0	0	0	0	0
FBgn0033421	0.000	-2.281	0.558	1119	0.509	55	0.406	2230	0	0	0	0	1	0
FBgn0033426	0.000	0.652	0.540	1647	0.536	125	0.369	157	0	0	0	0	0	0
FBgn0033427	0.000	0.002	0.497	2256	0.389	90	0.340	53	0	0	0	0	0	0
FBgn0033428	0.000	0.004	0.585	1071	0.396	144	0.381	84	0	0	0	0	0	0
FBgn0033429	0.000	-0.219	0.550	429	0.367	49	0.533	15	0	0	0	0	0	0
FBgn0033431	0.000	0.554	0.589	1182	0.440	100	0.356	59	0	0	0	0	0	0
FBgn0033434	0.000	-0.312	0.535	939	0.491	161	0.339	682	0	0	0	1	0	0
FBgn0033437	0.000	1.819	0.525	942	0.435	184	0.376	221	0	0	0	1	0	0
FBgn0033446	0.000	0.273	0.641	699	0.500	26	0.321	159	0	0	0	0	0	0
FBgn0033449	0.000	0.419	0.510	1164	0.363	204	0.225	71	0	0	0	0	0	1
FBgn0033451	0.000	-0.252	0.545	1023	0.462	52	0.298	114	0	0	0	0	0	0
FBgn0033453	0.000	-0.243	0.479	1032	0.414	222	0.270	322	0	0	0	0	0	0
FBgn0033454	0.000	-0.273	0.545	2364	0.422	64	0.274	95	0	0	0	0	0	0
FBgn0033457	0.000	-1.030	0.542	831	0.431	72	0.327	150	0	0	0	0	0	0
FBgn0033460	0.000	0.203	0.556	3555	0.464	502	0.371	894	0	0	0	0	0	1
FBgn0033463	0.000	0.004	0.549	2355	0.554	287	0.365	1185	0	0	0	0	0	0
FBgn0033465	0.000	-0.027	0.571	1815	0.395	362	0.325	123	0	0	0	0	0	0
FBgn0033466	0.000	-0.301	0.571	1626	0.442	509	0.346	486	0	0	0	0	1	0
FBgn0033467	0.000	0.516	0.439	399	0.298	57	0.283	106	0	0	0	0	0	0
FBgn0033468	0.000	0.690	0.533	582	0.444	351	0.446	195	0	0	0	0	0	0
FBgn0033471	0.000	-0.498	0.541	1236	0.367	251	0.205	39	0	0	0	0	0	0
FBgn0033473	0.000	-0.924	0.519	1458	0.417	84	0.296	54	0	0	0	0	0	0
FBgn0033474	0.000	0.104	0.519	1359	0.489	364	0.323	542	0	0	0	0	0	1
FBgn0033475	0.000	-0.259	0.471	1059	0.320	97	0.241	83	0	0	0	0	0	0
FBgn0033476	0.000	0.288	0.516	2169	0.429	273	0.361	1171	0	0	0	1	0	0
FBgn0033479	0.000	-0.414	0.496	2685	0.250	28	0.284	359	0	0	0	0	0	0
FBgn0033480	0.000	-0.331	0.581	375	0.341	164	0.352	54	0	0	0	0	0	0
FBgn0033482	0.000	0.021	0.521	3600	0.550	40	0.296	230	0	0	0	0	0	0
FBgn0033483	0.000	0.079	0.526	1248	0.420	646	0.404	272	0	0	0	0	0	0
FBgn0033485	0.000	-0.013	0.524	771	0.404	104	0.205	73	0	0	0	0	0	0
FBgn0033486	0.000	0.436	0.567	1812	0.438	276	0.322	425	0	0	0	0	0	0
FBgn0033504	0.000	0.158	0.557	7518	0.469	605	0.373	426	0	0	0	0	0	1
FBgn0033507	0.000	-0.017	0.528	846	0.492	122	0.349	63	0	0	0	0	0	0
FBgn0033523	0.000	-0.500	0.499	471	0.378	45	0.221	77	0	0	0	0	0	0
FBgn0033526	0.000	0.232	0.529	2244	0.432	95	0.296	142	0	0	0	0	0	0
FBgn0033527	0.000	-0.129	0.510	486	0.278	18	0.299	197	0	0	0	0	0	0
FBgn0033528	0.000	-0.310	0.514	708	0.384	73	0.253	83	0	0	0	0	0	0
FBgn0033529	0.000	0.032	0.553	600	0.391	92	0.357	297	0	0	0	0	0	0
FBgn0033538	0.000	0.001	0.541	2379	0.461	297	0.326	402	0	0	0	0	0	0
FBgn0033539	0.000	0.290	0.541	2196	0.456	114	0.332	193	0	0	0	0	0	0
FBgn0033540	0.000	-0.183	0.497	2385	0.333	114	0.333	39	0	0	0	0	0	0
FBgn0033543	0.000	-0.377	0.549	1008	0.444	288	0.328	61	0	0	0	0	0	0
FBgn0033544	0.000	0.067	0.489	573	0.488	543	0.382	55	0	0	0	0	0	0
FBgn0033547	0.000	0.060	0.500	696	0.378	392	0.384	112	0	0	0	0	0	0
FBgn0033548	0.000	-0.029	0.513	195	0.350	60	0.262	61	0	0	0	0	0	0
FBgn0033549	0.000	-1.499	0.519	930	0.319	47	0.236	161	0	0	0	0	0	0
FBgn0033550	0.000	-0.136	0.576	387	0.436	507	0.383	206	0	0	0	0	0	0
FBgn0033551	0.000	1.178	0.515	618	0.363	234	0.352	671	0	0	0	0	0	0
FBgn0033554	0.000	1.004	0.500	426	0.233	30	0.230	87	0	0	0	0	0	0
FBgn0033555	0.000	0.032	0.550	393	0.336	137	0.387	194	0	0	0	0	0	0
FBgn0033556	0.000	0.050	0.527	681	0.339	109	0.295	183	0	0	0	0	0	1
FBgn0033557	0.000	-0.552	0.490	2850	0.329	295	0.294	265	0	0	0	0	1	0
FBgn0033566	0.000	-0.412	0.600	894	0.329	82	0.250	68	0	0	0	0	0	0
FBgn0033569	0.000	0.387	0.516	2061	0.410	144	0.373	276	0	0	0	0	0	0
FBgn0033570	0.000	0.180	0.568	375	0.391	92	0.333	75	0	0	0	0	0	0
FBgn0033571	0.000	-0.382	0.561	633	0.344	96	0.322	87	0	0	0	0	0	0
FBgn0033581	0.000	0.064	0.552	1764	0.399	291	0.313	323	0	0	0	0	0	0
FBgn0033584	0.000	-0.222	0.543	1632	0.461	154	0.338	630	0	0	0	0	0	0
FBgn0033605	0.000	-0.117	0.516	417	0.375	88	0.256	43	0	0	0	0	0	0
FBgn0033607	0.000	-0.012	0.538	2043	0.590	183	0.345	623	0	0	0	0	0	0
FBgn0033608	0.000	0.206	0.584	462	0.386	215	0.381	139	0	0	0	0	0	0
FBgn0033609	0.000	-0.062	0.541	2163	0.452	721	0.337	816	0	0	0	0	1	0
FBgn0033615	0.000	-0.493	0.468	1638	0.427	1405	0.322	115	0	0	0	0	0	0
FBgn0033616	0.000	0.260	0.536	1521	0.397	68	0.312	304	0	0	1	0	0	0
FBgn0033624	0.000	0.211	0.622	291	0.421	107	0.294	214	0	0	0	0	0	0
FBgn0033636	0.000	-0.318	0.544	9396	0.390	523	0.481	310	0	0	0	0	0	0
FBgn0033653	0.000	0.249	0.565	972	0.352	71	0.297	300	0	0	0	0	0	0
FBgn0033656	0.000	-0.106	0.525	1527	0.481	287	0.383	206	0	0	0	1	0	0
FBgn0033661	0.000	0.177	0.472	16581	0.345	139	0.246	268	0	0	0	0	0	0
FBgn0033663	0.000	-0.166	0.554	1470	0.431	160	0.345	177	0	0	0	0	0	0
FBgn0033665	0.000	-0.844	0.579	1026	0.476	445	0.415	407	0	0	0	0	0	0
FBgn0033669	0.000	-0.136	0.546	813	0.350	203	0.267	187	0	0	0	0	0	0
FBgn0033672	0.000	0.224	0.559	1056	0.398	118	0.474	154	0	0	0	0	0	0
FBgn0033673	0.000	-0.468	0.523	1791	0.479	119	0.302	159	0	0	0	0	0	0
FBgn0033677	0.000	-1.154	0.562	624	0.386	189	0.330	382	0	0	1	0	1	0
FBgn0033683	0.000	-0.174	0.537	300	0.423	163	0.385	78	0	0	0	0	0	0
FBgn0033686	0.000	-0.284	0.464	1176	0.460	50	0.271	347	0	0	0	0	0	0
FBgn0033688	0.000	-0.041	0.517	7191	0.455	132	0.345	119	0	0	0	0	0	0
FBgn0033690	0.000	0.472	0.570	933	0.388	80	0.288	111	0	0	0	0	0	0
FBgn0033691	0.000	0.411	0.551	207	0.349	109	0.490	104	0	0	0	0	0	0
FBgn0033692	0.000	-0.106	0.599	1500	0.358	123	0.382	173	0	0	0	0	0	0
FBgn0033698	0.000	-0.006	0.516	5673	0.250	24	0.312	199	0	0	0	0	0	1
FBgn0033699	0.000	0.027	0.556	468	0.345	29	0.276	163	0	0	0	0	0	0
FBgn0033712	0.000	-0.533	0.515	699	0.314	105	0.430	419	0	0	0	0	0	0
FBgn0033713	0.000	-0.343	0.551	2514	0.488	215	0.294	810	0	0	0	0	1	0
FBgn0033715	0.000	-0.190	0.547	636	0.409	115	0.321	84	0	0	0	0	0	0
FBgn0033716	0.000	0.787	0.553	750	0.375	120	0.409	291	0	0	0	0	1	0
FBgn0033717	0.000	0.212	0.562	1590	0.474	270	0.420	283	0	0	0	0	1	0
FBgn0033724	0.000	0.244	0.532	459	0.487	466	0.395	152	0	0	0	0	0	0
FBgn0033734	0.000	-0.187	0.520	1377	0.401	549	0.308	208	0	0	0	0	0	0
FBgn0033735	0.000	0.148	0.560	1044	0.382	228	0.387	106	0	0	0	0	0	0
FBgn0033737	0.000	-0.459	0.552	1833	0.380	163	0.365	52	0	0	0	0	0	0
FBgn0033738	0.000	0.083	0.550	2559	0.559	569	0.370	416	0	0	0	0	1	0
FBgn0033740	0.000	-0.448	0.504	2058	0.407	167	0.293	75	0	0	0	0	0	0
FBgn0033741	0.000	0.057	0.512	2676	0.402	102	0.374	171	0	0	0	0	0	0
FBgn0033749	0.000	-0.326	0.529	1668	0.451	304	0.320	537	0	0	0	0	0	0
FBgn0033750	0.000	-0.554	0.550	1815	0.348	69	0.192	26	0	0	0	0	0	0
FBgn0033751	0.000	0.179	0.567	1290	0.467	105	0.414	140	0	0	0	0	0	0
FBgn0033752	0.000	0.003	0.544	1827	0.358	67	0.307	440	0	0	0	0	0	0
FBgn0033754	0.000	0.604	0.451	528	0.339	121	0.290	62	0	0	0	0	0	0
FBgn0033755	0.000	-0.214	0.479	2442	0.300	70	0.252	135	0	0	0	0	0	0
FBgn0033756	0.000	1.489	0.421	1062	0.267	375	0.255	98	0	0	0	0	0	0
FBgn0033757	0.000	-0.299	0.501	2562	0.472	125	0.377	61	0	0	0	0	0	0
FBgn0033761	0.000	-0.058	0.538	900	0.366	82	0.359	142	0	0	0	0	0	0
FBgn0033762	0.000	-0.004	0.512	1983	0.492	329	0.367	237	0	0	0	0	1	0
FBgn0033766	0.000	-0.267	0.482	5601	0.383	107	0.346	78	0	0	0	0	0	0
FBgn0033769	0.000	-0.050	0.513	909	0.394	71	0.339	230	0	0	0	0	0	0
FBgn0033775	0.000	1.220	0.500	1557	0.405	37	0.478	23	0	0	0	0	0	0
FBgn0033777	0.000	-0.025	0.551	528	0.379	58	0.351	379	0	0	0	0	0	0
FBgn0033781	0.000	0.318	0.561	399	0.267	45	0.555	247	0	0	0	0	0	0
FBgn0033783	0.000	-0.483	0.552	2103	0.492	307	0.372	285	1	0	0	0	0	0
FBgn0033784	0.000	0.925	0.510	1005	0.479	582	0.388	518	0	0	0	0	0	0
FBgn0033787	0.000	-0.838	0.624	861	0.404	545	0.400	95	0	0	0	0	0	0
FBgn0033799	0.000	-0.108	0.504	639	0.475	204	0.429	163	0	0	0	0	0	0
FBgn0033808	0.000	-0.108	0.563	615	0.328	195	0.303	178	0	0	0	0	0	0
FBgn0033810	0.000	-0.172	0.557	492	0.273	55	0.355	152	0	0	0	0	0	0
FBgn0033812	0.000	-0.119	0.577	1323	0.431	276	0.391	169	0	0	0	0	0	0
FBgn0033813	0.000	-0.309	0.518	939	0.522	67	0.571	14	0	0	0	0	0	0
FBgn0033814	0.000	-0.139	0.573	1914	0.383	399	0.378	307	0	0	0	0	0	0
FBgn0033816	0.000	-0.046	0.520	1959	0.401	142	0.190	58	0	0	0	0	0	0
FBgn0033842	0.000	-0.506	0.572	1272	0.383	107	0.211	275	0	0	0	0	0	0
FBgn0033844	0.000	-0.422	0.579	1254	0.501	391	0.386	386	0	0	0	0	0	0
FBgn0033845	0.000	-0.048	0.560	2766	0.494	1546	0.288	153	0	0	0	0	0	0
FBgn0033846	0.000	-0.359	0.534	2859	0.354	79	0.269	283	0	0	0	0	0	1
FBgn0033853	0.000	0.332	0.559	1647	0.455	222	0.355	391	0	0	0	0	0	0
FBgn0033859	0.000	0.118	0.527	2652	0.427	82	0.271	59	0	0	0	0	0	0
FBgn0033871	0.000	-0.640	0.514	459	0.339	62	0.262	141	0	0	0	0	0	0
FBgn0033879	0.000	0.115	0.600	888	0.489	133	0.291	103	0	0	0	0	0	0
FBgn0033883	0.000	0.012	0.560	1074	0.344	160	0.341	82	0	0	0	0	0	0
FBgn0033884	0.000	-0.303	0.590	1125	0.350	100	0.406	234	0	0	0	0	0	0
FBgn0033886	0.000	-0.140	0.596	1275	0.442	120	0.370	100	0	0	0	0	0	0
FBgn0033889	0.000	0.031	0.502	4002	0.376	683	0.387	669	0	0	0	0	0	0
FBgn0033890	0.000	-0.144	0.565	2688	0.415	82	0.204	186	0	0	0	0	0	0
FBgn0033891	0.000	-0.629	0.524	1002	0.267	232	0.276	87	0	0	0	0	1	0
FBgn0033897	0.000	0.162	0.515	3396	0.415	294	0.310	174	0	0	0	0	0	0
FBgn0033899	0.000	-0.262	0.519	1332	0.390	105	0.263	38	0	0	0	0	0	0
FBgn0033900	0.000	-0.044	0.509	1677	0.238	101	0.229	35	0	0	0	0	0	0
FBgn0033901	0.000	-0.460	0.513	1209	0.515	33	0.305	95	0	0	0	0	0	0
FBgn0033902	0.000	-0.052	0.540	1164	0.357	294	0.417	132	0	0	0	0	0	0
FBgn0033903	0.000	0.120	0.555	912	0.480	227	0.355	321	0	0	0	0	0	0
FBgn0033905	0.000	-0.887	0.532	924	0.371	70	0.315	124	0	0	0	0	0	0
FBgn0033906	0.000	0.122	0.514	537	0.403	119	0.452	115	0	0	0	0	0	0
FBgn0033907	0.000	0.283	0.572	390	0.297	111	0.333	45	0	0	0	0	0	0
FBgn0033912	0.000	-0.034	0.579	432	0.447	94	0.303	76	0	0	0	0	0	0
FBgn0033913	0.000	0.927	0.587	2037	0.445	871	0.425	1053	0	0	0	0	0	1
FBgn0033915	0.000	-0.040	0.512	2583	0.481	322	0.294	293	0	0	0	0	0	0
FBgn0033916	0.000	-0.181	0.527	2928	0.337	98	0.448	397	0	0	0	0	0	0
FBgn0033918	0.000	-0.235	0.539	1638	0.494	154	0.402	209	0	0	0	0	0	0
FBgn0033919	0.000	0.163	0.569	1857	0.481	239	0.388	580	0	0	0	0	0	0
FBgn0033924	0.000	0.051	0.506	2427	0.490	151	0.357	406	0	0	0	0	0	0
FBgn0033925	0.000	-0.456	0.585	843	0.337	83	0.485	402	0	0	0	0	1	0
FBgn0033926	0.000	-1.326	0.597	765	0.495	97	0.506	1509	0	0	0	0	0	0
FBgn0033928	0.000	-0.307	0.562	582	0.457	116	0.250	204	0	0	0	0	0	0
FBgn0033929	0.000	-0.053	0.526	1758	0.553	266	0.430	121	0	0	0	0	0	0
FBgn0033934	0.000	-0.873	0.554	837	0.453	161	0.418	639	0	0	0	0	0	0
FBgn0033935	0.000	-0.271	0.532	1710	0.293	82	0.472	235	0	0	0	0	0	0
FBgn0033945	0.000	0.174	0.442	504	0.371	97	0.230	87	0	0	0	0	0	0
FBgn0033948	0.000	0.352	0.484	1314	0.441	68	0.200	35	0	0	0	0	0	0
FBgn0033949	0.000	1.109	0.566	948	0.273	11	0.495	99	0	0	0	0	0	0
FBgn0033951	0.000	-0.566	0.529	675	0.326	86	0.188	64	0	0	0	0	0	0
FBgn0033961	0.000	0.439	0.602	342	0.348	69	0.364	66	0	0	0	0	0	0
FBgn0033971	0.000	0.013	0.552	1593	0.445	164	0.404	267	0	0	0	0	0	0
FBgn0033972	0.000	0.169	0.562	1008	0.404	89	0.258	89	0	0	0	0	0	0
FBgn0033973	0.000	-0.286	0.544	1791	0.422	83	0.340	200	0	0	0	0	0	0
FBgn0033980	0.000	0.006	0.466	1505	0.429	14	0.248	282	0	0	0	0	0	0
FBgn0033982	0.000	-0.168	0.496	1557	0.482	303	0.432	44	0	0	0	0	0	0
FBgn0033989	0.000	-0.575	0.513	1332	0.457	230	0.375	272	0	0	0	1	0	0
FBgn0033990	0.000	0.120	0.504	1023	0.345	84	0.350	123	0	0	0	0	0	0
FBgn0033994	0.000	0.834	0.471	918	0.406	106	0.430	568	0	0	0	0	0	1
FBgn0033995	0.000	-0.305	0.439	1368	0.341	170	0.318	242	0	0	0	0	0	0
FBgn0033996	0.000	0.102	0.491	1476	0.378	270	0.261	69	0	0	0	0	0	0
FBgn0033998	0.000	0.366	0.518	3906	0.393	145	0.303	363	0	0	0	0	0	0
FBgn0034000	0.000	-0.169	0.539	660	0.312	93	0.292	48	0	0	0	0	0	0
FBgn0034001	0.000	0.267	0.525	501	0.358	53	0.300	40	0	0	0	0	0	0
FBgn0034002	0.000	-0.586	0.501	1806	0.386	83	0.273	267	0	0	0	0	0	0
FBgn0034008	0.000	1.213	0.490	1011	0.369	84	0.266	109	0	0	0	0	0	0
FBgn0034009	0.000	0.162	0.520	3297	0.384	151	0.316	763	0	0	0	0	1	0
FBgn0034010	0.000	1.452	0.576	342	0.167	24	0.246	61	0	0	0	0	0	0
FBgn0034013	0.000	0.275	0.577	3219	0.511	871	0.343	1145	0	0	0	0	0	0
FBgn0034025	0.000	0.221	0.564	1806	0.497	312	0.382	579	0	0	0	0	0	0
FBgn0034027	0.000	-0.352	0.476	1131	0.286	91	0.439	476	0	0	0	1	1	0
FBgn0034029	0.000	-0.249	0.497	1368	0.387	93	0.368	87	0	0	0	0	1	0
FBgn0034033	0.000	-0.018	0.523	432	0.411	258	0.289	45	0	0	0	0	0	0
FBgn0034035	0.000	-0.189	0.542	1317	0.442	129	0.319	116	0	0	0	0	0	0
FBgn0034046	0.000	-0.655	0.542	618	0.535	1042	0.371	394	0	0	0	0	0	0
FBgn0034049	0.000	-0.217	0.539	3996	0.305	775	0.364	143	0	0	0	0	0	0
FBgn0034050	0.000	-0.064	0.534	888	0.394	71	0.235	98	0	0	0	0	0	0
FBgn0034051	0.000	0.215	0.570	1131	0.361	108	0.347	369	0	0	0	0	0	0
FBgn0034054	0.000	0.781	0.504	1368	0.321	78	0.385	26	0	0	0	0	0	0
FBgn0034057	0.000	0.518	0.557	882	0.529	140	0.395	258	0	0	0	0	0	0
FBgn0034058	0.000	-0.214	0.548	726	0.427	103	0.307	127	0	0	0	0	1	0
FBgn0034059	0.000	-0.023	0.530	525	0.429	161	0.380	295	0	0	0	0	0	0
FBgn0034060	0.000	-0.133	0.530	4704	0.352	751	0.406	155	0	0	0	0	0	0
FBgn0034061	0.000	-0.289	0.541	495	0.440	100	0.311	61	0	0	0	0	0	0
FBgn0034062	0.000	-0.707	0.522	1719	0.350	100	0.457	46	0	0	0	0	0	0
FBgn0034063	0.000	0.025	0.521	1416	0.431	197	0.409	279	0	0	0	0	0	0
FBgn0034065	0.000	0.014	0.550	891	0.286	70	0.450	20	0	0	0	0	0	0
FBgn0034066	0.000	-0.125	0.545	738	0.372	86	0.392	97	0	0	0	0	0	0
FBgn0034068	0.000	0.396	0.531	2088	0.380	121	0.348	348	0	0	0	0	0	0
FBgn0034071	0.000	-0.327	0.545	2883	0.486	146	0.382	1158	0	0	0	0	0	0
FBgn0034072	0.000	0.194	0.533	3789	0.469	648	0.378	1605	0	0	0	0	0	0
FBgn0034081	0.000	-0.367	0.515	612	0.365	181	0.309	191	0	0	0	0	0	0
FBgn0034083	0.000	0.657	0.509	3759	0.466	1083	0.357	664	0	0	0	0	0	1
FBgn0034084	0.000	0.223	0.539	1002	0.282	78	0.353	68	0	0	0	0	0	0
FBgn0034086	0.000	0.555	0.510	762	0.306	134	0.333	42	0	0	0	0	0	0
FBgn0034087	0.000	0.402	0.539	4347	0.463	339	0.348	1210	0	0	0	0	0	0
FBgn0034091	0.000	-0.127	0.542	1041	0.412	490	0.317	968	0	0	0	0	0	0
FBgn0034093	0.000	0.763	0.515	1620	0.403	879	0.253	79	0	0	0	0	0	0
FBgn0034094	0.000	0.039	0.539	2145	0.444	142	0.356	90	0	0	0	0	0	0
FBgn0034098	0.000	0.110	0.469	2241	0.338	77	0.329	231	0	0	0	0	0	0
FBgn0034109	0.000	-0.115	0.502	1554	0.333	96	0.261	46	0	0	0	0	0	0
FBgn0034110	0.000	0.080	0.558	2559	0.405	121	0.373	153	0	0	0	0	0	0
FBgn0034113	0.000	0.347	0.499	3570	0.360	75	0.384	372	0	0	0	0	0	0
FBgn0034114	0.000	-0.091	0.532	1959	0.349	146	0.316	288	0	0	0	0	0	0
FBgn0034117	0.000	-0.216	0.526	1254	0.557	336	0.388	139	0	0	0	0	0	0
FBgn0034118	0.000	-0.167	0.549	1185	0.363	204	0.317	63	0	0	0	0	0	1
FBgn0034126	0.000	0.391	0.474	702	0.304	69	0.412	51	0	0	0	0	0	0
FBgn0034138	0.000	0.262	0.575	447	0.364	33	0.413	63	0	0	0	0	0	0
FBgn0034141	0.000	-0.094	0.571	1512	0.500	136	0.249	249	0	0	0	0	0	0
FBgn0034142	0.000	0.088	0.538	1551	0.462	556	0.288	104	0	0	0	0	0	0
FBgn0034158	0.000	1.309	0.516	2109	0.466	397	0.422	102	0	0	0	0	0	0
FBgn0034172	0.000	-0.740	0.536	1050	0.343	102	0.288	243	0	0	0	0	0	0
FBgn0034175	0.000	-1.313	0.502	1344	0.519	27	0.290	93	0	0	0	0	0	0
FBgn0034176	0.000	-0.011	0.501	1356	0.304	79	0.366	112	0	0	0	0	0	0
FBgn0034177	0.000	0.106	0.484	1383	0.368	38	0.213	61	0	0	0	0	0	0
FBgn0034179	0.000	0.328	0.535	1074	0.400	310	0.319	386	0	0	0	0	1	0
FBgn0034180	0.000	0.125	0.525	3426	0.412	386	0.341	549	0	0	0	0	0	0
FBgn0034181	0.000	0.462	0.563	1680	0.462	333	0.403	620	0	0	0	0	0	0
FBgn0034184	0.000	-0.240	0.539	2670	0.464	435	0.336	330	0	0	0	0	0	0
FBgn0034186	0.000	-0.455	0.540	2607	0.286	28	0.274	73	0	0	0	0	0	0
FBgn0034191	0.000	1.643	0.497	858	0.310	29	0.259	143	0	0	0	0	0	0
FBgn0034194	0.000	0.129	0.515	1527	0.423	149	0.386	83	0	0	0	0	0	0
FBgn0034198	0.000	-0.264	0.481	597	0.443	79	0.271	48	0	0	0	0	0	0
FBgn0034199	0.000	-0.515	0.496	357	0.489	47	0.347	49	0	0	0	0	0	0
FBgn0034200	0.000	-0.406	0.521	1371	0.442	52	0.272	92	0	0	0	0	0	0
FBgn0034210	0.000	-0.072	0.511	1557	0.367	79	0.305	177	0	0	0	0	0	0
FBgn0034214	0.000	-0.391	0.508	1659	0.389	90	0.333	33	0	0	0	0	0	0
FBgn0034215	0.000	-0.873	0.527	1083	0.511	90	0.262	61	0	0	0	0	0	0
FBgn0034217	0.000	-0.043	0.487	1005	0.273	128	0.182	55	0	0	0	0	0	0
FBgn0034223	0.000	1.050	0.551	2451	0.436	110	0.299	541	0	0	0	0	0	0
FBgn0034225	0.000	-0.591	0.539	1800	0.435	239	0.315	181	0	0	0	0	0	1
FBgn0034230	0.000	0.039	0.507	2130	0.514	521	0.302	341	0	0	0	0	0	0
FBgn0034231	0.000	-0.293	0.544	588	0.325	77	0.262	202	0	0	0	0	0	0
FBgn0034232	0.000	-0.397	0.495	546	0.309	68	0.333	78	0	0	0	0	0	1
FBgn0034237	0.000	0.085	0.532	2073	0.417	132	0.484	281	0	0	0	0	0	0
FBgn0034242	0.000	0.031	0.527	750	0.429	515	0.306	72	0	0	0	0	1	0
FBgn0034243	0.000	-0.063	0.510	2025	0.352	128	0.287	80	0	0	0	0	0	0
FBgn0034245	0.000	-0.281	0.540	174	0.312	80	0.414	70	0	0	0	0	0	0
FBgn0034246	0.000	-0.091	0.473	5169	0.364	99	0.291	416	0	0	0	0	0	0
FBgn0034248	0.000	-0.470	0.550	249	0.306	111	0.400	155	0	0	0	0	0	0
FBgn0034249	0.000	-0.154	0.535	3015	0.389	530	0.276	246	0	0	0	0	0	0
FBgn0034255	0.000	0.808	0.518	255	0.471	51	0.215	65	0	0	0	0	0	0
FBgn0034258	0.000	-0.209	0.553	2733	0.437	174	0.345	368	0	0	0	0	0	1
FBgn0034259	0.000	-0.055	0.552	792	0.387	106	0.332	256	0	0	0	0	0	0
FBgn0034265	0.000	0.242	0.525	1224	0.390	123	0.403	352	0	0	0	0	0	0
FBgn0034266	0.000	-1.218	0.499	1257	0.417	24	0.522	1831	0	0	0	0	0	0
FBgn0034269	0.000	-0.204	0.588	1635	0.519	208	0.361	897	0	0	0	0	0	0
FBgn0034270	0.000	-0.901	0.524	1440	0.368	136	0.318	66	0	0	0	0	0	0
FBgn0034271	0.000	-0.343	0.496	2901	0.474	78	0.317	524	0	0	1	0	0	0
FBgn0034277	0.000	-0.187	0.515	1905	0.429	189	0.374	107	0	0	0	0	0	0
FBgn0034282	0.000	0.874	0.459	1092	0.439	396	0.320	172	0	0	0	0	0	0
FBgn0034299	0.000	-0.680	0.486	636	0.355	166	0.395	190	0	0	0	0	0	0
FBgn0034304	0.000	0.319	0.581	1758	0.340	103	0.407	1086	0	0	0	0	0	0
FBgn0034307	0.000	-0.247	0.537	1875	0.410	39	0.221	140	0	0	0	0	0	0
FBgn0034308	0.000	-0.524	0.609	1830	0.495	309	0.374	684	0	0	0	0	0	0
